Order_ID,Custome_id,Product_id,Region,Discount_Pct,Sales,Profit,Order_date,Quantity,Product_Price
O24-004581,CUST01210,P0013,West,0.13,50.06,9.12,13-05-2024,3,19.18
O24-003389,CUST00298,P0016,North,0.06,175.12,40.3,29-10-2024,3,62.1
O24-003241,CUST00619,P0047,North,0.11,18.65,3.56,12-03-2024,2,10.48
O24-002797,CUST00377,P0014,West,0.14,70.28,16.49,04-12-2024,2,40.86
O24-009915,CUST00450,P0003,South,0.29,1972.83,366.32,07-01-2024,2,1389.32
O24-004352,CUST00637,P0014,North,0.05,152.99,43.12,24-11-2024,4,40.26
O24-001556,CUST00554,P0024,West,0.12,1722.44,302.95,14-12-2024,3,652.44
O24-008919,CUST00386,P0042,North,0.16,25.88,4.25,02-05-2024,1,30.81
O24-007760,CUST00915,P0011,East,0.2,138.4,31.94,30-11-2024,2,86.5
O24-008740,CUST01145,P0001  ,North,0.08,2126.4,538.1,16-01-2024,2,1155.65
O24-005901,CUST00516,P0012,North,0.09,53.54,14.03,05-08-2024,3,19.61
O24-003984,CUST01419,P0012,East,0.01,76.03,22.72,20-12-2024,4,19.2
O24-007997,CUST00441,P0005,East,0.15,389.84,80.99,07-05-2024,1,458.63
O24-008933,CUST00704,P0026,West,0.16,1705.57,160.45,05-05-2024,4,507.61
O24-001137,CUST00348,P0019,West,0.37,493.26,45.65,31-10-2024,2,391.48
O24-005314,CUST01058,P0001,South,0.18,1975.02,363.33,03-03-2024,2,1204.28
O24-008223,CUST00966,P0031,West,0.06,263.38,44.5,10-11-2024,1,280.19
O24-000957,CUST00428,P0047,North,0.15,17.26,2.73,02-10-2024,2,10.15
O24-000678,CUST00378,P0008,East,0.06,1098.77,257.57,24-05-2024,2,584.45
O24-001944,CUST01016,P0048,West,0.15,3.69,0.57,31-07-2024,2,2.17
O24-008046,CUST00732,P0039,North,0.09,49.9,9.61,31-10-2024,4,13.71
O24-002380,CUST01403,P0002,East,0.08,499.54,142.6,11-03-2024,1,542.98
O24-001580,CUST01350,P0022,East,0.1,2366.96,301.7,24-12-2024,4,657.49
O24-009098,CUST01161,P0003,South,0.4,4180.86,388.86,19-09-2024,5,1393.62
O24-003222,CUST00349,P0015,East,0.28,114.42,20.71,03-06-2024,3,52.97
O24-001767,CUST00701,P0017,East,0.36,403.87,24.83,09-01-2024,3,210.35
O24-002331,CUST00181,P0009,North,0.09,41.44,10.32,12-06-2024,2,22.77
O24-005090,CUST00870,P0041,East,0.06,86.88,17.58,17-12-2024,3,30.81
O24-007503,CUST01126,P0025,West,0.04,487.19,78.9,28-03-2024,1,507.49
O24-005045,CUST00351,P0028,East,0.34,1514.37,85.99,15-12-2024,5,458.9
O24-004626,CUST01266,P0044,North,0.19,38.98,5.67,16-03-2024,3,16.04
O24-005995,CUST00769,P0008,West,0.07,2275.34,539.06,04-11-2024,4,611.65
O24-005337,CUST00768,P0040,North,0.12,27.02,3.84,25-02-2024,2,15.35
O24-002144,CUST00189,P0045,South,0.21,10.35,1.3,12-10-2024,5,2.62
O24-006492,CUST01404,P0027,North,0,634.3,95.31,24-04-2024,5,126.86
O24-007293,CUST00803,P0046,East,0.2,5.01,0.59,22-11-2024,2,3.13
O24-007925,CUST00529,P0004,North,0.1,3274.56,718.13,13-01-2024,4,909.6
O24-003381,CUST01353,P0031,East,0.05,240.55,28.73,09-09-2024,1,253.2105263
O24-005380,CUST00537,P0043,North,0.07,37.33,8.1,26-10-2024,1,40.14
O24-002558,CUST01335,P0015,North,0.1,400.32,92.25,16-09-2024,8,55.6
O24-003031,CUST01073,P0038,North,0.08,26.22,5.1,17-06-2024,2,14.25
O24-009933,CUST01205,P0042,West,0.02,87.44,17.28,22-06-2024,3,29.74
O24-002364,CUST01411,P0009,West,0.06,140.38,33.63,14-03-2024,6,24.89
O24-006811,CUST00693,P0036,North,0.14,17,2.71,14-10-2024,1,19.77
O24-002273,CUST01476,P0003,West,0.17,3425.37,747.13,01-09-2024,3,1375.65
O24-005494,CUST00764,P0032,North,0.09,439.47,61.04,29-05-2024,1,482.93
O24-006406,CUST01147,P0005,North,0.11,826.03,189.84,24-01-2024,2,464.06
O24-001106,CUST00455,P0022,North,0.16,1764.48,163.53,08-09-2024,3,700.19
O24-007472,CUST01062,P0010,East,0.33,129.06,25.93,28-05-2024,2,96.31
O24-007730,CUST00001,P0033,East,0.15,56.23,11.29,22-04-2024,5,13.23
O24-003868,CUST00986,P0033,West,0.06,37.82,5.86,31-05-2024,3,13.41
O24-009233,CUST00739,P0047,North,0.13,54.03,9.91,11-10-2024,6,10.35
O24-004753,CUST01105,P0033,West,0.1,24.82,5.26,06-01-2024,2,13.79
O24-000574,CUST00040,P0042,South,0.23,72.97,7.53,31-10-2024,3,31.59
O24-006458,CUST01367,P0047,West,0.06,19.89,4.08,30-12-2024,2,10.58
O24-005085,CUST00449,P0022,West,0.29,1464.8,108.66,19-08-2024,3,687.7
O24-005113,CUST00091,P0046,North,0.14,5.21,0.69,23-09-2024,2,3.03
O24-002772,CUST01403,P0028,West,0.11,2368.5,352.92,11-10-2024,6,443.54
O24-003001,CUST00154,P0031,West,0.08,245.68,36.7,03-08-2024,1,267.0434783
O24-000727,CUST00342,P0043,East,0.2,30.73,5.36,30-05-2024,1,38.41
O24-003536,CUST00244,P0030,South,0.14,565.48,26.28,02-11-2024,6,109.59
O24-004575,CUST00078,P0027,West,0.05,496.28,87.28,07-12-2024,4,130.6
O24-002361,CUST00220,P0016,South,0.2,52.26,8.76,18-11-2024,1,65.33
O24-000880,CUST00495,P0017,East,0.04,213.64,32.33,23-03-2024,1,222.5416667
O24-000654,CUST01399,P0040,North,0.05,14.75,2.82,17-06-2024,1,15.52631579
O24-001926,CUST00091,P0004,North,0.15,1534.76,373.54,11-06-2024,2,902.8
O24-006031,CUST00698,P0042,North,0.18,23.21,4.26,27-08-2024,1,28.31
O24-005143,CUST00872,P0046,North,0.07,8.9,1.92,05-02-2024,3,3.19
O24-004191,CUST00390,P0014,East,0.07,226.44,58.46,09-09-2024,6,40.58
O24-007259,CUST01103,P0041,East,0.15,113.15,19.58,29-02-2024,4,33.28
O24-005617,CUST01345,P0007,North,0,1250.4,324.41,11-10-2024,6,208.4
O24-008255,CUST00642,P0022,West,0.38,434.14,16.5,25-03-2024,1,700.23
O24-004292,CUST00481,P0011,North,0.17,263.41,60.92,17-10-2024,4,79.34
O24-007582,CUST00922,P0004,North,0.08,3321.35,775.74,12-08-2024,4,902.54
O24-007727,CUST00668,P0010,South,0.24,68.72,12.75,19-04-2024,1,90.42
O24-001519,CUST00335,P0040,North,0.09,55.58,10.74,26-07-2024,4,15.27
O24-007351,CUST00466,P0041,West,0.05,117,14.81,11-09-2024,4,30.79
O24-001103,CUST00893,P0003,West,0,4006.56,1022.92,04-07-2024,3,1335.52
O24-002124,CUST00304,P0028,East,0.03,1702.54,214.31,20-04-2024,4,438.8
O24-001733,CUST01346,P0013,South,0.12,35.04,6.15,20-11-2024,2,19.91
O24-007867,CUST00237,P0039,North,0.12,63.62,10.35,09-04-2024,5,14.46
O24-005747,CUST00154,P0011,East,0.18,144.91,28.87,18-09-2024,2,88.36
O24-002646,CUST01151,P0047,North,0.07,35.79,5.64,26-12-2024,4,9.62
O24-007724,CUST00968,P0026,South,0.26,2379.44,89.7,02-01-2024,6,535.91
O24-001929,CUST00048,P0010,East,0.2,72.7,17.57,17-10-2024,1,90.87
O24-008841,CUST00139,P0041,South,0.19,53.46,4.48,06-11-2024,2,33
O24-007174,CUST00828,P0034,North,0.06,9.4,1.56,19-11-2024,1,10
O24-009228,CUST01141,P0003,South,0.08,1315.5,333.89,17-04-2024,1,1429.89
O24-006727,CUST01423,P0046,South,0.4,7.34,0.35,20-07-2024,4,3.06
O24-001176,CUST00267,P0003,West,0.03,1311.17,372.46,16-10-2024,1,1351.72
O24-001212,CUST00335,P0011,South,0.18,73.87,13.79,06-11-2024,1,90.09
O24-006187,CUST00747,P0015,West,0.18,89.43,19.89,14-12-2024,2,54.53
O24-009938,CUST00367,P0048,North,0.2,10.94,1.72,20-07-2024,6,2.28
O24-003847,CUST01216,P0044,West,0.08,86.17,15.93,17-06-2024,6,15.61050725
O24-001407,CUST01252,P0008,West,0.16,1005.61,242.13,13-09-2024,2,598.58
O24-009068,CUST01271,P0048,North,0.06,5.92,1.21,12-01-2024,3,2.1
O24-004688,CUST00878,P0008,North,0.05,1681.16,434.23,20-03-2024,3,589.88
O24-000604,CUST00926,P0009,West,0.16,96.94,19.49,24-09-2024,5,23.08
O24-001970,CUST01496,P0041,North,0.07,147.96,23.81,10-05-2024,5,31.82
O24-001683,CUST00960,P0017,North,0.05,1018.64,158.15,27-12-2024,5,214.45
O24-001158,CUST00880,P0037,South,0.09,37.46,5.43,10-11-2024,3,13.72
O24-008231,CUST00715,P0031,East,0.04,2499.36,468.14,08-09-2024,10,260.35
O24-009065,CUST00144,P0032,North,0.02,1843.65,359.42,22-01-2024,4,470.32
O24-004846,CUST01341,P0027,North,0.21,101.66,8.34,28-06-2024,1,128.68
O24-007307,CUST00234,P0006,West,0.1,704,162.42,25-05-2024,2,391.11
O24-008205,CUST01396,P0025,North,0.08,464.48,53,13-07-2024,1,504.87
O24-000258,CUST00280,P0025,South,0.32,1060.43,47.83,05-05-2024,3,519.82
O24-006420,CUST00570,P0042,West,0.05,25.58,5.06,06-04-2024,1,26.93
O24-004334,CUST01169,P0047,South,0.19,40.3,5.89,25-10-2024,5,9.95
O24-007698,CUST00277, P0023 ,North,0.02,542.14,76.61,19-10-2024,2,276.6
O24-007145,CUST00301,P0025,East,0.1,1868.15,259.84,11-02-2024,4,518.93
O24-004112,CUST00237,P0025,West,0.18,422.56,44.32,15-11-2024,1,515.32
O24-006652,CUST00139,P0043,West,0,35.03,6.64,05-07-2024,1,39.81
O24-006625,CUST00694,P0044,East,0.14,40.4,6.46,16-12-2024,3,15.66
O24-000460,CUST00053,P0007,East,0.19,171,37.79,12-10-2024,1,211.11
O24-007026,CUST00609,P0014,North,0.1,37.66,10.39,25-10-2024,1,41.84
O24-000535,CUST00772,P0011,North,0.1,80.25,19.06,05-10-2024,1,89.17
O24-009946,CUST00029,P0029,North,0.05,1618.69,216.85,09-08-2024,6,283.98
O24-006034,CUST00115,P0014,East,0.02,40.78,10.2,02-03-2024,1,41.61
O24-009297,CUST00014,P0024,East,0.1,1744.15,185.66,09-07-2024,3,645.98
O24-000953,CUST01154,P0019,South,0.1,2903.11,311.27,18-09-2024,8,403.21
O24-002742,CUST00067,P0033,East,0.08,47.25,9.13,25-10-2024,4,12.84
O24-001181,CUST00514,P0016  ,East,0.08,59.39,17.53,10-10-2024,1,64.55
O24-006125,CUST00667,P0038,East,0.01,54.41,10.4,13-10-2024,4,13.73989899
O24-008310,CUST00611,P0006,North,0.08,689.61,185.06,05-01-2024,2,374.79
O24-006231,CUST00978,P0010,South,0.26,129.14,21.3,14-06-2024,2,87.26
O24-005649,CUST00634,P0024,West,0.09,2354.42,368.11,02-12-2024,4,646.8186813
O24-008360,CUST00747,P0025,East,0.06,2133.31,324.86,08-01-2024,4,567.37
O24-007759,CUST00468,P0002,West,0.07,2447.34,566.37,20-09-2024,5,526.31
O24-009178,CUST01462,P0002,East,0.07,969.43,226.99,14-09-2024,2,521.2
O24-002831,CUST00142,P0034,West,0.28,29.09,3.18,21-11-2024,4,10.1
O24-005236,CUST00884,P0003,West,0.12,7690.32,1593.12,06-07-2024,6,1456.5
O24-009293,CUST00728,P0009,South,0.1,44.26,9.21,05-10-2024,2,24.59
O24-007682,CUST01436,P0032,South,0.1,441.39,61.13,31-01-2024,1,490.43
O24-009964,CUST00558,P0027,East,0.07,1304.32,291.55,08-11-2024,11,127.5
O24-006839,CUST01165,P0039,North,0.19,11.06,1.58,10-05-2024,1,13.66
O24-006619,CUST00456,P0020,North,0.12,1245.82,123.24,26-12-2024,5,283.14
O24-007687,CUST00121,  P0005,West,0,6505.1,1771.11,06-10-2024,14,464.65
O24-008586,CUST01293,P0006,North,0.32,1608.46,273,13-07-2024,6,394.23
O24-007768,CUST00074,P0014,West,0.01,80.76,18.35,27-08-2024,2,40.79
O24-006437,CUST00843,P0034,West,0.04,78.03,15.52,10-11-2024,8,10.16
O24-000391,CUST00322,P0027,North,0.02,130.44,23.2,27-02-2024,1,133.1020408
O24-004203,CUST01224,P0023,South,0.11,497.21,49.33,02-01-2024,2,279.33
O24-002104,CUST00248,P0042,East,0.17,70.72,11.02,03-12-2024,3,28.4
O24-002585,CUST00578,P0016,West,0.16,112.41,22.47,17-11-2024,2,66.91
O24-006290,CUST00942,P0028,West,0.1,803.52,118.1,02-06-2024,2,446.4
O24-006408,CUST01164,P0006,South,0.37,466.24,65.74,24-02-2024,2,370.03
O24-002211,CUST00197,P0039,North,0.05,140.45,28.82,20-05-2024,11,13.44
O24-003419,CUST01047,P0016,East,0.11,113.4,32.54,17-09-2024,2,63.71
O24-005773,CUST01304,P0025,South,0.21,1262.9,111.47,24-12-2024,3,532.87
O24-007346,CUST00668,P0001,East,0.08,5440.88,1406.98,19-11-2024,5,1182.8
O24-003665,CUST00379,P0039,North,0.14,60.72,9.76,17-09-2024,5,14.12
O24-002003,CUST01269,P0043,East,0.05,182.78,36.36,29-11-2024,5,38.48
O24-002762,CUST01066,P0032,West,0.17,811.13,100.29,06-07-2024,2,488.63
O24-002121,CUST00077,P0029,West,0.1,507.44,79.31,09-06-2024,2,281.91
O24-009260,CUST00365,P0015,West,0.07,200.32,53.71,15-03-2024,4,53.85
O24-008806,CUST01139,P0021,South,0.13,960.74,56.29,01-04-2024,5,220.86
O24-008125,CUST01159,P0011,South,0.14,587.41,100.96,28-12-2024,8,85.38
O24-006089,CUST01265,P0019,East,0,408.51,79.2,11-07-2024,1,408.51
O24-001903,CUST00117,P0004,North,0.22,690.02,127.03,12-11-2024,1,884.64
O24-004566,CUST00030,P0046,North,0.15,2.49,0.46,14-08-2024,1,2.93
O24-003407,CUST00740,P0002,South,0.21,407.17,73.02,15-04-2024,1,515.4
O24-000534,CUST00663,P0028,West,0.14,2264.1,258.85,11-04-2024,6,438.78
O24-000467,CUST00446,P0003,East,0.14,1198.49,311.45,17-08-2024,1,1393.59
O24-005948,CUST00205,P0010,East,0.11,161.7,44.93,30-10-2024,2,90.84
O24-000054,CUST00854,P0046,South,0.15,13.13,1.41,15-11-2024,5,3.09
O24-009589,CUST01279,P0010,South,0.17,368.1,49.25,05-08-2024,5,88.7
O24-009397,CUST00821,P0044,West,0.03,106.4,19.22,17-07-2024,7,15.67
O24-002480,CUST00204,P0030,North,0.1,201.17,29.81,08-09-2024,2,111.76
O24-005859,CUST00530,P0039,East,0.09,12.38,2.47,24-01-2024,1,13.6
O24-002195,CUST01022,P0015,North,0,54.04,14.63,10-06-2024,1,54.04
O24-005217,CUST00806,P0022,East,0.13,582.04,83.83,02-12-2024,1,669.01
O24-004885,CUST00384,P0048,North,0.2,10.46,1.48,04-08-2024,6,2.18
O24-000943,CUST00910,P0009,West,0.18,82.23,14.78,15-08-2024,4,25.07
O24-005512,CUST01402,P0035,North,0.13,34.89,8.14,19-01-2024,10,4.01
O24-003975,CUST00264,P0022,West,0.17,565.11,96.26,23-09-2024,1,680.85
O24-001531,CUST00971,P0047,West,0.05,19.13,4.24,24-01-2024,2,10.07
O24-001710,CUST00585,P0003,East,0.34,4589.61,824.83,11-08-2024,5,1390.79
O24-000214,CUST01273,P0006,North,0.08,2040.69,488.78,07-12-2024,6,369.69
O24-009203,CUST01302,P0034,East,0.11,26.65,4.28,24-02-2024,3,9.98
O24-001655,CUST00809,P0029,West,0.13,1030.67,182.67,23-01-2024,4,296.17
O24-001957,CUST00371,P0012,East,0.08,75.18,12.93,21-11-2024,4,20.43
O24-002083,CUST00187,P0030,North,0.04,201.85,35.27,08-07-2024,2,105.13
O24-009537,CUST00854,P0001,South,0.24,1750.26,323.25,19-11-2024,2,1151.49
O24-001069,CUST00527,P0042,North,0.03,86.98,22.93,09-09-2024,3,29.89
O24-008875,CUST01029,P0037,West,0.13,11.86,1.95,03-05-2024,1,13.63
O24-008950,CUST00548,P0035,West,0.28,11.75,1.48,18-06-2024,4,4.08
O24-006905,CUST00479,P0024,West,0.12,1137.89,128.2,26-05-2024,2,646.53
O24-007264,CUST01355,P0025,South,0.39,1544.82,63.71,27-11-2024,5,506.5
O24-009411,CUST01448,P0008,North,0,2381.2,669.69,31-03-2024,4,595.3
O24-001854,CUST00821,P0008,West,0.11,512.06,131.22,28-05-2024,1,575.35
O24-008428,CUST01135,P0009,South,0.12,169.24,34.11,12-05-2024,8,24.04
O24-003097,CUST01318,P0007,South,0.07,1169.79,202.74,20-05-2024,6,209.64
O24-001582,CUST00337,P0039,North,0.11,65.1,12.6,19-03-2024,5,14.63
O24-004030,CUST00185,P0025,West,0.02,1573.05,220.39,07-11-2024,3,535.05
O24-007986,CUST00238,P0025,West,0.14,446,54.83,25-08-2024,1,518.6
O24-001743,CUST01065,P0029,North,0.04,834.62,116,15-01-2024,3,289.8
O24-006096,CUST00334,P0006,North,0.05,358.73,91.54,12-01-2024,1,377.61
O24-006784,CUST00436,P0031,North,0.12,455.61,55.69,01-02-2024,2,258.87
O24-005206,CUST01179,P0009,East,0.12,109.21,23.3,04-12-2024,5,24.82
O24-005680,CUST00921,P0032,East,0.09,1334.89,194.7,13-09-2024,3,488.97
O24-007135,CUST00883,P0034  ,South,0.22,33.38,4.05,27-01-2024,4,10.7
O24-001762,CUST01396,P0012,East,0.06,99.03,27.67,13-08-2024,5,21.07
O24-009035,CUST00392,P0010,North,0.05,86.41,17.59,09-11-2024,1,90.96
O24-001722,CUST01213,P0028,South,0.38,1308.91,50.11,13-07-2024,5,422.23
O24-001719,CUST01111,P0027,North,0.11,218.71,24.28,07-08-2024,2,122.87
O24-001842,CUST01135,P0007,West,0.09,771.39,176.85,28-04-2024,4,211.92
O24-004918,CUST00029,P0016,East,0.23,301.64,48.63,09-07-2024,6,65.29
O24-002777,CUST00946,P0016,South,0.23,187.88,32.37,13-09-2024,4,61
O24-001883,CUST00102,P0035,East,0.04,4.05,0.85,04-04-2024,1,4.22
O24-009103,CUST00019,P0009,North,0.17,18.82,3.84,09-12-2024,1,22.68
O24-001096,CUST00162,P0012,South,0.17,50.22,12.11,14-10-2024,3,20.17
O24-003139,CUST00877,P0002,West,0.03,4238.98,1153.85,03-12-2024,8,546.26
O24-001293,CUST00853,P0048,South,0.11,5.5,0.72,20-07-2024,3,2.06
O24-006042,CUST01087,P0023,West,0.14,1104.84,151.16,11-11-2024,5,256.94
O24-000480,CUST00175,P0045,West,0.2,6.65,1.3,21-10-2024,3,2.77
O24-004813,CUST00759,P0014,South,0.15,70.57,14.62,29-09-2024,2,41.51
O24-004304,CUST00590,P0038,East,0.09,12.67,2.45,23-09-2024,1,13.92
O24-002379,CUST00673,P0012,West,0.12,18.04,4.39,18-04-2024,1,20.5
O24-009040,CUST00861,P0005,North,0.17,405.74,96.03,21-01-2024,1,488.84
O24-002789,CUST00245,P0036,North,0.08,19.69,3.68,06-01-2024,1,21.4
O24-002781,CUST01437,P0028,North,0.11,2394.03,312.17,25-08-2024,6,448.32
O24-000364,CUST00594,P0048,West,0,4.5,0.83,22-08-2024,2,2.25
O24-003802,CUST00996,P0013,East,0.11,16.9,3.9,14-01-2024,1,18.99
O24-001809,CUST01248,P0034,West,0.14,25.9,4.57,11-03-2024,3,10.04
O24-004024,CUST00660,P0044,East,0.05,83.39,16.55,16-12-2024,6,14.62982456
O24-006954,CUST01095,P0011,West,0.17,275.63,62.02,04-09-2024,4,83.02
O24-002019,CUST00044,P0019,West,0.1,365.18,69.23,13-05-2024,1,405.75
O24-001146,CUST01346,P0035,South,0.1,3.54,0.47,11-03-2024,1,3.93
O24-009319,CUST01062,P0048,South,0.17,3.44,0.38,18-05-2024,2,2.07
O24-004573,CUST01477,P0020,West,0.07,1504.09,129.52,03-10-2024,6,269.55
O24-006217,CUST00705,  P0033,North,0,74.42,14.19,29-11-2024,6,12.92
O24-002277,CUST00781,P0005,South,0.19,3536.22,759.8,10-10-2024,10,436.57
O24-005656,CUST00349,P0035,West,0.12,14.29,2.97,08-04-2024,4,4.06
O24-004319,CUST00103,P0027,North,0.2,100.55,14.3,14-01-2024,1,125.69
O24-001288,CUST00959,P0020,West,0,527.02,100.4,06-05-2024,2,263.51
O24-001976,CUST00783,P0039,South,0.19,46.36,4.48,28-02-2024,4,14.31
O24-008996,CUST00727,P0023,North,0.09,979.45,137.1,05-06-2024,4,269.08
O24-003180,CUST00535,P0010,North,0.14,397.06,95.08,31-12-2024,5,92.34
O24-006267,CUST00633,P0016,North,0.03,515.96,120.94,04-02-2024,8,66.49
O24-000403,CUST01448,P0040,East,0.15,12.89,2.54,29-09-2024,1,15.16
O24-000360,CUST00140,P0006,East,0.05,385.2,75.42,10-09-2024,1,405.47
O24-007177,CUST00848,P0006,North,0.08,3556.54,883.14,22-06-2024,10,386.58
O24-003202,CUST01244,P0023,South,0.18,1092.69,85.12,01-11-2024,5,266.51
O24-005811,CUST00620,P0013,South,0.11,123.1,25.76,17-01-2024,7,19.76
O24-001708,CUST00274,P0040,North,0.03,15.63,2.45,30-12-2024,1,16.11
O24-008193,CUST00996,P0045,East,0.04,4.95,1.27,04-02-2024,2,2.58
O24-003243,CUST01452,P0041,East,0.1,58.61,11.07,14-10-2024,2,32.56
O24-005970,CUST01306,P0046,South,0.16,7.64,0.78,08-10-2024,3,3.03
O24-007379,CUST00010,P0021,East,0.11,585.02,92.82,22-12-2024,3,219.11
O24-006150,CUST01327,P0020,East,0.27,584.86,57.74,24-07-2024,3,267.06
O24-007784,CUST01454,P0043,South,0.22,120.65,12.03,13-09-2024,4,38.67
O24-004153,CUST01438,P0039,West,0.18,23.34,3.23,02-10-2024,2,14.23
O24-008327,CUST00059,P0035,North,0.12,3.46,0.57,16-07-2024,1,3.93
O24-006386,CUST01473,P0045,South,0.26,5.82,0.86,03-04-2024,3,2.62
O24-006703,CUST00072,P0024,North,0.11,1744.82,249.92,18-02-2024,3,653.49
O24-008802,CUST01497,P0008,South,0.16,2004.74,406.24,20-12-2024,4,596.65
O24-007591,CUST01092,P0027,East,0.17,103.78,11.07,26-07-2024,1,125.04
O24-009932,CUST01377,P0039,East,0.13,47.22,8.15,29-07-2024,4,13.57
O24-002000,CUST00085,P0031,East,0.07,239.14,36.36,16-10-2024,1,257.14
O24-009826,CUST00370,P0048,West,0.15,1.76,0.3,23-12-2024,1,2.07
O24-001566,CUST00126,P0031,North,0.06,1514.23,230.42,16-09-2024,6,268.48
O24-009903,CUST00024,P0039,East,0.12,24.68,4.54,27-10-2024,2,14.02
O24-000221,CUST00817,P0015,South,0.22,127.95,19.99,23-05-2024,3,54.68
O24-009971,CUST00166,P0007,East,0.1,963.22,237.33,25-03-2024,5,214.05
O24-001629,CUST01079,P0014,South,0.16,204.83,34.93,07-07-2024,6,40.64
O24-007572,CUST00283,P0040,South,0.09,43.52,7.32,11-12-2024,3,15.94
O24-002755,CUST00110,P0031,North,0.21,1022.62,111.32,08-04-2024,5,258.89
O24-006122,CUST01337,P0008,West,0.1,2003.15,413.72,08-09-2024,4,556.43
O24-002045,CUST00594,P0026,South,0.16,3120.63,156.09,31-07-2024,7,530.72
O24-004317,CUST00557,P0008,West,0.08,1071.21,306.75,09-11-2024,2,582.18
O24-006206,CUST01278,P0014,West,0.04,38.3,10.42,27-08-2024,1,39.9
O24-007549,CUST00602,P0015,West,0.22,41.35,8.8,29-03-2024,1,53.01
O24-004602,CUST00237,P0036,East,0.08,56.52,11.33,15-07-2024,3,20.48
O24-007391,CUST00714,P0041,East,0.03,63.3,11.44,05-10-2024,2,32.63
O24-005792,CUST00150,P0037,East,0.04,40.87,10.32,04-09-2024,3,14.19
O24-003364,CUST00696,P0016,West,0.05,385.72,100.77,23-12-2024,6,67.67
O24-006763,CUST01074,P0005,West,0.12,795.56,159.4,22-01-2024,2,452.02
O24-002490,CUST00187,P0033,East,0.12,22.88,3.5,05-08-2024,2,13
O24-009924,CUST00390,P0038,West,0.08,25.67,4.3,14-06-2024,2,13.95
O24-003604,CUST00458,P0042,South,0.11,74.89,9.59,03-04-2024,3,28.05
O24-004257,CUST01418,P0032,West,0.09,1709.2,206.55,24-05-2024,4,469.56
O24-006985,CUST01083,P0043,North,0.1,104.9,22.08,03-04-2024,3,38.85
O24-001618,CUST00479,P0011,East,0.05,254.42,67.27,01-04-2024,3,89.27
O24-003348,CUST00233,P0008,East,0.14,983.79,217.75,22-05-2024,2,571.9709302
O24-008873,CUST00337,P0021,East,0.13,189.64,22.56,23-12-2024,1,217.98
O24-007248,CUST00328,P0041,North,0.11,406.57,88.31,02-11-2024,14,32.63
O24-005840,CUST01171,P0046,South,0.14,2.54,0.43,12-06-2024,1,2.95
O24-008584,CUST01171,P0015,West,0.07,255.8,62.39,04-12-2024,5,55.01
O24-004433,CUST00735,P0032,East,0.04,2316.72,294.86,03-10-2024,5,482.65
O24-009305,CUST00699,P0002,North,0.04,2177.74,519.88,07-09-2024,4,567.12
O24-005436,CUST00082,P0030,North,0.13,88.95,13.03,08-10-2024,1,102.24
O24-007951,CUST00394,P0001,South,0.23,2704.18,429.1,12-03-2024,3,1170.64
O24-001355,CUST01264,P0029,South,0.18,242.21,17.05,23-04-2024,1,295.38
O24-006372,CUST00940,P0042,East,0.04,139.25,29.2,17-04-2024,5,29.01
O24-003189,CUST00041,P0010,North,0.21,139.15,34.76,19-05-2024,2,88.07
O24-005498,CUST00367,P0019,West,0.04,367.08,59.91,05-04-2024,1,382.38
O24-006664,CUST00111,P0001,South,0.18,3666.61,596.97,05-03-2024,4,1117.87
O24-002250,CUST00874,P0008,West,0.06,1074.21,281.58,08-07-2024,2,571.39
O24-003296,CUST01470,P0018,East,0.06,5800.8,777.25,10-12-2024,14,440.79
O24-005812,CUST01499,P0036,East,0.06,79.67,12.61,25-04-2024,4,21.19
O24-005096,CUST01016,P0001,North,0.08,2115.61,571.15,29-09-2024,2,1149.79
O24-007224,CUST01207,P0036,West,0.15,70.86,10.09,11-06-2024,4,20.84
O24-009693,CUST00438,P0024,East,0.1,2384.06,351.28,07-12-2024,4,662.24
O24-001677,CUST01295,P0010,South,0.12,162.55,27.79,09-04-2024,2,92.36
O24-000731,CUST01292,P0001,North,0.21,4684.58,926.46,02-09-2024,5,1185.97
O24-000478,CUST01457,P0014,West,0.08,228.86,54.44,21-02-2024,6,41.46
O24-003554,CUST01456,P0008,South,0.13,509.69,104.86,15-10-2024,1,585.85
O24-001105,CUST00139,P0005,West,0.28,642.83,124.06,25-03-2024,2,446.41
O24-003448,CUST01198,P0002,East,0.22,1683.15,304.51,15-03-2024,4,539.47
O24-007376,CUST01005,P0023,South,0.14,478.19,78.12,10-06-2024,2,278.02
O24-002566,CUST01042,P0034,East,0.13,52.36,9.32,17-08-2024,6,10.03
O24-002426,CUST00158,P0010,West,0.14,463.63,105.56,24-12-2024,6,89.85
O24-004076,CUST00359,P0004,East,0.11,1621.24,351.53,21-06-2024,2,910.81
O24-008054,CUST01116,P0002,North,0.31,750.91,147.54,02-05-2024,2,544.14
O24-000930,CUST00170,P0015,North,0.01,265.82,64.95,03-05-2024,5,53.7
O24-007596,CUST00088,P0004,East,0.15,2247.57,479.74,01-01-2024,3,881.4
O24-001379,CUST00203,P0040,East,0.36,41.24,4.48,16-05-2024,4,16.11
