Order_ID,Customer_ID,Product_ID,Region,Discount_Pct,Sales,Profit,Order_date,Quantity,Product_Price
O24-005555,CUST00840,P0037,South,0.13,48.23,7.83,2024-11-18,4,13.86
O24-003133,CUST00102,P0047,East,0.07,29.43,5.58,2024-04-14,3,10.55
O24-000470,CUST00955,P0004,East,0.11,785.49,203.68,2024-01-23,1,882.57
O24-005044,CUST00857,P0021,West,0.06,398.33,63.52,2024-11-06,2,211.88
O24-002057,CUST00663,P0031,East,0.24,410.48,26.54,2024-07-26,2,270.05
O24-005608,CUST00454,P0031,South,0.22,410.78,-0.12,2024-06-03,2,263.32
O24-010000,CUST01345,P0036,North,0,65.46,12.95,2024-04-27,3,21.82
O24-000960,CUST00188,P0022,West,0.16,3280.38,511.2,2024-03-10,6,650.87
O24-006088,CUST01459,P0034,East,0.15,17.48,3.44,2024-05-19,2,10.28
O24-004872,CUST00723,P0038,East,0.1,95.04,19.41,2024-02-01,8,13.2
O24-006908,CUST01281,P0011,East,0.07,81.74,21.18,2024-12-17,1,87.89
O24-009355,CUST00122,P0010,East,0.13,243.15,54.92,2024-11-13,3,93.16
O24-007655,CUST01355,P0034,South,0.08,26.3,3.78,2024-09-19,3,9.53
O24-000590,CUST00721,P0043,North,0.1,35.07,6.03,2024-10-05,1,38.97
O24-008604,CUST01459,P0040,South,0.22,24.32,3.15,2024-07-22,2,15.59
O24-003015,CUST01413,P0005,East,0.31,320.76,64.37,2024-07-12,1,464.87
O24-001164,CUST00727,P0026,North,0.04,492.3,56.45,2024-04-12,1,512.81
O24-001959,CUST00290,P0037,East,0.08,12.56,2.87,2024-05-05,1,13.65
O24-003924,CUST00125,P0019,South,0.14,1986.45,133.93,2024-06-18,6,384.97
O24-009684,CUST00858,P0016,North,0.31,91.2,19.77,2024-10-09,2,66.09
O24-005060,CUST00627,P0042,East,0.12,25.44,4.29,2024-01-10,1,28.91
O24-004493,CUST01249,P0023,West,0.03,1484.04,173.12,2024-12-18,6,254.99
O24-004059,CUST01256,P0037,East,0.19,67.51,12.12,2024-04-26,6,13.89
O24-003986,CUST00922,P0040,East,0.09,67.57,13.12,2024-06-19,5,14.85
O24-006135,CUST00625,P0013,North,0.12,17.51,4.33,2024-11-15,1,19.9
O24-003030,CUST00461,P0007,North,0.18,160.5,35.51,2024-06-29,1,195.73
O24-005271,CUST01486,P0011,South,0.13,237.41,41.42,2024-01-12,3,90.96
O24-008999,CUST00838,P0037,North,0.14,34.57,5.08,2024-09-01,3,13.4
O24-000826,CUST01227,P0010,North,0.05,433.39,120.87,2024-06-21,5,91.24
O24-003548,CUST00081,P0016,North,0.29,589.8,112.98,2024-04-06,13,63.9
O24-006021,CUST00856,P0030,East,0.15,86.22,13.18,2024-05-04,1,101.44
O24-001991,CUST00179,P0036,West,0,104.75,19.34,2024-04-16,5,20.95
O24-004395,CUST00387,P0041,East,0.05,31.77,5.04,2024-10-23,1,33.44
O24-001823,CUST00260,P0040,North,0.03,127.57,27.46,2024-09-15,8,16.44
O24-002467,CUST00549,P0025,East,0.23,822.16,77.98,2024-07-18,2,533.87
O24-009201,CUST01381,P0041,East,0.16,107.99,15.22,2024-07-10,4,32.14
O24-006516,CUST00786,P0048,North,0.11,3.83,0.67,2024-07-26,2,2.15
O24-008380,CUST01028,P0039,North,0.01,56.71,11.87,2024-09-30,4,14.32
O24-002931,CUST00251,P0020,South,0,1730.37,161.91,2024-10-06,8,270.37
O24-007706,CUST01232,P0004,West,0.1,2408.89,648.2,2024-11-16,3,892.18
O24-000557,CUST01385,P0012,South,0.16,34.73,5.62,2024-04-11,2,20.67
O24-009301,CUST00606,P0042,North,0.08,80.45,12.1,2024-05-09,3,29.15
O24-009341,CUST00737,P0036,East,0.03,40.93,8.07,2024-12-16,2,21.1
O24-001780,CUST01452,P0003,North,0.1,2497.55,569.87,2024-03-06,2,1387.53
O24-003160,CUST00824,P0022,South,0.24,1479.24,87.91,2024-05-10,3,648.79
O24-000721,CUST00718,P0018,East,0.31,584.78,61.98,2024-07-20,2,423.75
O24-002846,CUST00134,P0023,North,0.18,1545.27,177.65,2024-04-16,7,269.21
O24-005218,CUST01499,P0006,North,0.07,1739.29,487.05,2024-04-20,5,374.04
O24-006292,CUST00253,P0011,South,0.11,72.02,12.71,2024-07-19,1,80.92
O24-006217,CUST00705,  P0033,North,0,74.42,14.19,2024-11-29,6,12.92
O24-007569,CUST01407,P0006,East,0.19,320.09,65.28,2024-08-03,1,395.17
O24-009113,CUST00433,P0016,North,0.17,104.31,22.87,2024-06-06,2,62.84
O24-002101,CUST00827,P0027,North,0,254.26,43.33,2024-01-18,2,127.13
O24-006020,CUST00620,P0039,South,0.06,40.5,7.16,2024-04-28,3,14.36
O24-004338,CUST00137,P0041,North,0.11,27.99,5.11,2024-07-15,1,31.45
O24-008593,CUST00449,P0015,South,0.15,182.31,28.82,2024-06-10,4,53.62
O24-002747,CUST01432,P0048,East,0.12,3.82,0.74,2024-02-09,2,2.17
O24-002313,CUST00024,P0012,South,0.11,88.15,11.8,2024-06-17,5,19.81
O24-001411,CUST01145,P0005,East,0.1,816.25,202.25,2024-01-15,2,453.47
O24-001664,CUST01387,P0030,West,0.07,285.81,44.92,2024-03-23,3,102.44
O24-008172,CUST01077,P0002,North,0.08,523.26,150.62,2024-12-23,1,568.76
O24-001159,CUST01065,P0004,North,0.25,2680.83,514.03,2024-03-16,4,893.61
O24-002173,CUST01443,P0008,North,0.02,1716.99,463.07,2024-10-29,3,584.01
O24-007474,CUST00514,P0008,South,0.18,469.06,91.22,2024-03-25,1,572.02
O24-005501,CUST01418,P0010,North,0.22,213.76,54.95,2024-07-14,3,91.35
O24-001273,CUST00861,P0026,North,0.14,2205.56,380.53,2024-06-01,5,512.92
O24-008630,CUST00484,P0045,East,0.14,4.59,0.68,2024-10-29,2,2.67
O24-003194,CUST00617,P0020,West,0.32,692.29,41.88,2024-12-15,4,254.52
O24-008095,CUST01191,P0027,South,0.19,103.86,6.22,2024-07-03,1,128.22
O24-004214,CUST01319,P0007,East,0.1,551.5,116.36,2024-10-30,3,204.26
O24-003199,CUST00531,P0007,East,0.17,172.06,38.33,2024-11-02,1,207.3
O24-004114,CUST01188,P0004,East,0.09,813.54,236.65,2024-08-10,1,894
O24-005095,CUST00411,P0025,South,0.4,1305.5,78.74,2024-11-21,4,543.96
O24-000424,CUST01213,P0008,South,0.3,1645.92,262.2,2024-04-16,4,587.83
O24-005248,CUST00169,P0037,East,0.12,12.25,2.12,2024-03-10,1,13.92
O24-004023,CUST00920,P0007,West,0.17,347.84,86.77,2024-08-09,2,209.54
O24-002289,CUST01473,P0010,West,0.09,81.9,19.75,2024-10-25,1,90
O24-003516,CUST00703,P0006,West,0.16,1615.91,365.14,2024-07-10,5,384.74
O24-009165,CUST00750,P0002,West,0.03,1577.66,404.99,2024-08-27,3,542.15
O24-002420,CUST01468,P0017,North,0.09,387.22,46.31,2024-09-28,2,212.76
O24-003210,CUST00445,P0006,East,0.14,333.21,80.2,2024-12-11,1,387.4534884
O24-009073,CUST00452,P0009,West,0.15,21.11,4.54,2024-02-29,1,24.83
O24-008722,CUST01461,P0031,North,0.11,690.76,95.98,2024-11-19,3,258.71
O24-003234,CUST01156,P0035,South,0.12,7.39,1.24,2024-11-04,2,4.2
O24-007750,CUST00265, P0002 ,West,0.14,4870.29,999.64,2024-01-18,11,514.83
O24-000225,CUST01134,P0024,North,0.12,564.21,90.4,2024-12-01,1,641.1477273
O24-007105,CUST01006,P0032,West,0.11,428.19,73,2024-03-25,1,481.11
O24-001964,CUST01149,P0002,North,0.1,2297.79,637.92,2024-04-02,5,510.62
O24-000323,CUST00490,P0042,West,0.34,39.85,4.56,2024-09-14,2,30.19
O24-002990,CUST00905,P0040,South,0.1,28.13,3.34,2024-12-09,2,15.63
O24-006446,CUST00089,P0041,South,0.22,75.77,6.68,2024-06-17,3,32.38
O24-006365,CUST00142,P0026,East,0.15,896.41,137.37,2024-10-02,2,527.3
O24-008903,CUST00781,P0005,West,0.2,1073.42,229.39,2024-10-15,3,447.26
O24-002598,CUST01407,P0006,South,0.23,599.85,95.28,2024-11-17,2,389.51
O24-002913,CUST00660,P0008,North,0.08,1586.14,396.23,2024-09-16,3,574.69
O24-006969,CUST00929,P0027,North,0.18,509.42,38.64,2024-04-29,5,124.25
O24-006620,CUST00621,P0038,East,0.12,11.81,2.16,2024-01-21,1,13.42
O24-005191,CUST00010,  P0043,South,0.14,68.51,7.65,2024-05-12,2,39.83
O24-008431,CUST01061,P0019,East,0.09,1791.2,255.3,2024-08-15,5,393.67
O24-001656,CUST01361,P0041,East,0,32,6.17,2024-12-15,1,32
O24-004563,CUST00334,P0003,West,0.1,1243.77,297.93,2024-12-30,1,1381.966667
O24-005628,CUST00112,P0034,West,0.08,27.93,5.01,2024-06-20,3,10.12
O24-008459,CUST00390,P0011,West,0.34,58.74,15.11,2024-03-26,1,89
O24-006142,CUST00991,P0047,North,0.06,9.88,1.8,2024-06-29,1,10.51
O24-001413,CUST00465,P0001,North,0.06,2165.01,549.77,2024-12-31,2,1151.6
O24-002788,CUST01013,P0001,South,0.4,2231.51,320.11,2024-01-07,3,1239.73
O24-008480,CUST01017,P0002,West,0.13,473.69,99.04,2024-06-03,1,544.47
O24-009797,CUST01175,P0009,West,0.02,107.75,25.72,2024-04-01,5,21.99
O24-005658,CUST00288,P0045,East,0.1,13.55,2.79,2024-08-07,6,2.51
O24-008690,CUST00137,P0003,East,0.05,1372.34,332.32,2024-09-26,1,1444.57
O24-002036,CUST00537,P0012,East,0.19,16.39,3.3,2024-09-30,1,20.23
O24-003592,CUST00694,P0040,East,0.1,51.34,9.39,2024-12-17,4,14.26
O24-004942,CUST00039,P0022,South,0.34,462.54,33.07,2024-11-03,1,700.82
O24-009435,CUST00341,P0034,South,0.2,23.33,3.01,2024-08-01,3,9.72
O24-006182,CUST00832,P0019,East,0.09,1138.38,186.73,2024-06-11,3,416.989011
O24-006071,CUST00011,P0045,South,0.29,6.01,0.43,2024-03-25,3,2.82
O24-000580,CUST01291,P0025,North,0.05,493.01,73.73,2024-05-15,1,518.96
O24-004937,CUST01462,P0031,North,0.32,559.94,39.74,2024-12-14,3,274.48
O24-004226,CUST00917,P0014,North,0.02,76.85,22.62,2024-09-05,2,39.21
O24-006803,CUST00323,P0004,East,0.02,1817.94,451.56,2024-08-15,2,927.52
O24-001214,CUST00282,P0047,East,0.12,9.19,1.59,2024-07-02,1,10.44
O24-001604,CUST01417,P0042,South,0.12,132.48,17.65,2024-11-09,5,30.11
O24-003350,CUST01062,P0009,North,0.05,21.4,4.42,2024-10-02,1,22.53
O24-002102,CUST01083,P0035,West,0.12,3.56,0.59,2024-05-24,1,4.04
O24-006904,CUST00345,P0033,East,0.15,66.66,8.45,2024-01-04,6,13.07
O24-009144,CUST00937,P0041,East,0.14,28.43,4.19,2024-03-17,1,33.06
O24-001608,CUST00920,P0024,East,0.22,1538.46,125.72,2024-08-12,3,657.46
O24-001456,CUST00227,P0011,North,0,443.6,133.08,2024-09-15,5,88.72
O24-004880,CUST00669,  P0045,South,0.18,6.3,1.12,2024-05-02,3,2.56
O24-001483,CUST00088,P0021,North,0.07,222.16,30.35,2024-10-18,1,238.88
O24-002317,CUST01453,P0016,East,0.02,782.11,209.24,2024-08-09,13,61.39
O24-000409,CUST00845,P0034,East,0.2,16.03,2.69,2024-07-27,2,10.02
O24-002544,CUST01024,P0034,South,0,44.1,5.1,2024-10-16,5,9.91
O24-006549,CUST00849,P0007,South,0.31,435.94,47.81,2024-03-13,3,210.6
O24-000265,CUST00235,P0026,West,0.08,2300.83,284.92,2024-11-30,5,500.18
O24-004451,CUST00311,P0011,South,0.19,142.61,34.8,2024-08-25,2,88.03
O24-008148,CUST01496,P0009,South,0.14,59.88,12.61,2024-04-17,3,23.21
O24-004811,CUST01090,P0038,North,0.01,69.6,16.39,2024-08-07,5,14.06
O24-007465,CUST01067,P0008,East,0.07,532.16,123.96,2024-05-04,1,572.21
O24-009373,CUST01447,P0040,South,0.13,82.22,9.33,2024-10-08,6,15.75
O24-002054,CUST00143,P0010,South,0.12,900.43,157.48,2024-09-23,11,93.02
O24-001830,CUST00645,P0010,South,0.1,83.82,20.05,2024-10-25,1,93.13
O24-001845,CUST00726,P0026,West,0.15,2522.77,393.83,2024-06-03,6,494.66
O24-009281,CUST01370,P0022,West,0.04,650.27,85.03,2024-06-30,1,677.36
O24-009766,CUST00250,P0004,West,0.15,2397.61,520.7,2024-01-27,3,940.24
O24-007495,CUST01050,P0010,East,0.13,241.5,57.82,2024-12-17,3,92.52873563
O24-003315,CUST00132,P0023,South,0.13,938.14,95.08,2024-06-23,4,269.58
O24-002085,CUST01250,P0014,East,0.26,29.8,7.22,2024-11-23,1,40.27
O24-000049,CUST00434,P0022,South,0.11,1220.81,32.92,2024-01-21,2,685.85
O24-007162,CUST00455,P0016,West,0.14,206.68,49.73,2024-01-01,4,60.08
O24-006464,CUST00048,P0022,East,0.13,1727.82,206.61,2024-08-12,3,662
O24-003788,CUST00831,P0001,West,0.03,2202.77,622.5,2024-12-13,2,1135.45
O24-005739,CUST01052,P0025,South,0.15,2202.95,232.86,2024-07-25,5,518.34
O24-006190,CUST00519,P0017,South,0.28,149.08,5.81,2024-04-30,1,207.05
O24-005991,CUST00028,P0027,North,0.1,343.31,56.3,2024-04-09,3,127.15
O24-002335,CUST00471,P0010,North,0.19,509.11,99.68,2024-10-21,7,89.79
O24-001346,CUST00946,P0006,East,0.21,315.98,58.75,2024-03-16,1,399.98
O24-002722,CUST01122,P0016,East,0.13,470.91,115.78,2024-10-26,8,67.66
O24-005976,CUST00027,P0042,East,0.05,214.02,43.5,2024-11-30,8,28.16
O24-006193,CUST00821,P0006,East,0.02,5363.42,1504.05,2024-08-23,14,390.92
O24-007357,CUST00913,P0030,West,0.09,181.91,26.3,2024-05-09,2,99.95
O24-002063,CUST00084,P0012,North,0.06,90.94,22.01,2024-06-01,5,19.35
O24-004551,CUST01133,P0015,West,0.1,285.66,61.24,2024-10-19,6,52.9
O24-006144,CUST00969,P0028,North,0.05,864.12,169.98,2024-10-04,2,454.8
O24-008151,CUST00831,P0024,North,0.21,1051.77,72.67,2024-12-08,2,665.68
O24-004117,CUST00156,P0006,North,0.12,1017.96,229.43,2024-10-03,3,385.59
O24-003334,CUST00618,P0020,North,0.34,176.28,12.51,2024-12-26,1,267.09
O24-005517,CUST00364,P0005,North,0.04,5046.1,1222.52,2024-07-23,11,477.85
O24-009790,CUST00354,P0009,North,0.05,69.85,15.74,2024-04-23,3,24.51
O24-008829,CUST00373,P0042,South,0.16,47.51,5.74,2024-01-12,2,28.28
O24-008631,CUST00098,P0027,East,0.04,120.16,22,2024-06-03,1,125.17
O24-008339,CUST00484,P0010,South,0.18,74.05,13.44,2024-05-07,1,90.31
O24-008796,CUST00387,P0019,North,0.14,1034.17,177.46,2024-12-21,3,400.84
O24-008061,CUST00858,P0015,West,0.15,45.7,9.11,2024-12-04,1,53.76
O24-003309,CUST01269, P0012 ,North,0.15,17.05,4.21,2024-12-07,1,20.06
O24-007131,CUST01260,P0042,West,0.12,25.8,4.36,2024-03-26,1,29.32
O24-009084,CUST00921,P0031,West,0.16,225.38,26.6,2024-10-17,1,268.31
O24-004178,CUST01184,P0004,East,0.12,7860.6,1863.27,2024-04-01,10,893.25
O24-002050,CUST00631,P0048,North,0.03,6.4,1.37,2024-11-23,3,2.2
O24-000696,CUST00500,P0010,South,0.19,76.59,13.22,2024-01-21,1,94.56
O24-007506,CUST00022,P0042,East,0.01,57.93,12.45,2024-01-18,2,29.26
O24-006277,CUST00526,P0020,West,0.05,1055.75,141.21,2024-12-29,4,277.83
O24-004441,CUST00311,P0014,North,0.22,64.54,14.13,2024-11-28,2,41.37
O24-005723,CUST01399,P0044,East,0.08,68.59,13.22,2024-03-06,5,14.91
O24-004456,CUST01172,P0004,West,0.16,2352.9,588.93,2024-04-12,3,933.69
O24-007035,CUST00901,P0037,South,0.13,36.67,4.64,2024-07-19,3,14.05
O24-000771,CUST01112,P0011,West,0.01,255.84,65.42,2024-09-15,3,86.14
O24-003936,CUST00639,P0042,North,0.05,27.71,5.26,2024-10-11,1,29.16842105
O24-000821,CUST01482,P0045,East,0.13,13.31,2.4,2024-09-28,6,2.55
O24-000909,CUST00817,P0039,East,0.32,9.45,1.27,2024-08-23,1,13.89
O24-001923,CUST01053,P0014,South,0.11,35.35,6.26,2024-05-03,1,39.72
O24-006141,CUST00253,P0012,West,0.1,56.62,12.79,2024-11-17,3,20.97
O24-002082,CUST01112,P0040,East,0.14,13.24,1.88,2024-07-26,1,15.39
O24-000448,CUST00866,P0021,East,0.15,403.1,55.34,2024-02-15,2,237.12
O24-000886,CUST01238,P0047,South,0.1,56.05,7.94,2024-10-03,6,10.38
O24-005269,CUST01259,P0022,East,0.11,2403.82,334.15,2024-02-19,4,675.23
O24-005109,CUST00528,P0007,North,0.12,1092.54,275.87,2024-12-04,6,206.92
O24-009637,CUST01137,P0030,West,0.12,173.43,18.58,2024-01-13,2,98.54
O24-002202,CUST01249,P0041,South,0.11,119.37,19.05,2024-08-09,4,33.53
O24-001255,CUST01168,P0048,North,0.11,9.7,1.67,2024-02-18,5,2.18
O24-006411,CUST00436,P0021,North,0.18,377.77,49.88,2024-01-11,2,230.35
O24-006631,CUST00085,P0048,North,0.01,11.38,2.41,2024-04-23,5,2.3
O24-008592,CUST00105,P0003,East,0.16,3502.93,864.8,2024-03-23,3,1390.05
O24-006884,CUST01192,P0026,South,0.32,2747.25,107.91,2024-11-26,8,505.01
O24-001211,CUST00259,P0026,North,0.06,488.42,84.98,2024-01-16,1,519.6
O24-007610,CUST01125,P0019,South,0.4,471.42,19.94,2024-04-24,2,392.85
O24-009655,CUST00969,P0040,South,0.11,12.83,1.91,2024-06-23,1,14.42
O24-009991,CUST00153,P0001,East,0.11,5528.66,1486.38,2024-03-16,6,1035.329588
O24-004457,CUST00265,P0034,West,0.06,38.01,7.74,2024-06-08,4,10.11
O24-006313,CUST00481,P0012,West,0.17,16.48,3.86,2024-04-25,1,19.86
O24-005798,CUST00168,P0046,North,0.1,2.68,0.39,2024-09-14,1,2.977777778
O24-002049,CUST00851,P0038,South,0.14,12.13,1.32,2024-12-17,1,14.11
O24-000688,CUST00095,P0011,East,0.13,376.1,91.9,2024-11-30,5,86.46
O24-007036,CUST00491,P0001,West,0.21,1879.49,410.59,2024-08-29,2,1189.55
O24-008771,CUST01279,P0034,North,0.06,28.31,5.34,2024-12-01,3,10.04
O24-007659,CUST01177,P0043,North,0.36,97.41,10.29,2024-11-08,4,38.05
O24-006910,CUST00093,P0006,West,0.08,736.09,195.03,2024-08-29,2,400.05
O24-001040,CUST01493,P0037,East,0.15,11.13,1.71,2024-03-20,1,13.09
O24-009317,CUST00991,P0026,North,0.06,1904.78,264.98,2024-03-22,4,506.59
O24-006818,CUST01488,P0024,North,0.11,550.37,59.09,2024-11-07,1,618.39
O24-004864,CUST00014,P0018,East,0.18,1045.52,95.02,2024-12-27,3,425.01
O24-006268,CUST00963,P0038,North,0.11,25.26,4.67,2024-02-03,2,14.19
O24-005952,CUST00887,P0018,East,0.08,1502.43,270.32,2024-05-04,4,408.27
O24-006345,CUST00356,P0030,West,0.12,260.2,33.12,2024-09-06,3,98.56
O24-007813,CUST00794,P0005,West,0.2,382.22,79.83,2024-03-16,1,477.77
O24-004497,CUST01202,P0007,South,0.35,576.91,69.31,2024-11-07,4,221.89
O24-000742,CUST01489,P0028,East,0.15,375.76,43.57,2024-05-09,1,442.07
O24-006185,CUST01219,P0010,East,0.26,65.53,11.12,2024-09-13,1,88.55405405
O24-009194,CUST00066,P0041,South,0.07,30.26,4.82,2024-07-10,1,32.54
O24-002462,CUST00489,P0025,East,0.12,930.14,139.4,2024-04-20,2,528.49
O24-001797,CUST00603,P0019,West,0.18,656.85,63.56,2024-10-31,2,400.52
O24-003558,CUST00216,P0019,North,0.05,771.27,129.05,2024-10-09,2,405.93
O24-008927,CUST00954,P0009,North,0.05,67.23,17.29,2024-02-04,3,23.59
O24-000080,CUST00643,P0034,East,0.08,46.69,7.78,2024-09-19,5,10.15
O24-005572,CUST00743,P0013,West,0.15,81.34,19.36,2024-10-08,5,19.14
O24-007173,CUST00382,P0028,West,0.14,366.55,51.14,2024-07-27,1,426.22
O24-003848,CUST00163,P0027,East,0.22,100.52,15.13,2024-05-15,1,128.87
O24-002344,CUST01145,P0036,South,0.25,44.17,4.55,2024-06-05,3,19.63
O24-002988,CUST01056,P0002,East,0.1,1464.72,373.79,2024-04-04,3,542.49
O24-008195,CUST00385,P0015,West,0.11,48.55,10.99,2024-04-18,1,54.55
O24-001147,CUST00519,P0006,East,0.07,355.13,87.47,2024-11-18,1,381.86
O24-008748,CUST00021,P0021,East,0.09,212.56,29.67,2024-03-02,1,233.58
O24-008512,CUST00217,P0039,West,0.09,102.14,17.54,2024-01-21,8,14.03
O24-008059,CUST00836,P0005,East,0.24,693.91,143.83,2024-05-16,2,456.52
O24-008348,CUST00940,P0037,East,0.05,26.43,4.91,2024-03-23,2,13.91052632
O24-007922,CUST00409,P0037,East,0.14,33.08,4.72,2024-10-17,3,12.82
O24-004263,CUST00037,P0043,South,0.38,49.48,2.92,2024-09-26,2,39.9
O24-005414,CUST00257,P0034,West,0.06,9.88,1.65,2024-12-01,1,10.51
O24-006205,CUST00702,P0042,South,0.4,52.83,2.79,2024-09-19,3,29.35
O24-002059,CUST00228,P0036,South,0.18,35.05,2.7,2024-08-22,2,21.37
O24-002182,CUST00766,P0048,South,0.11,1.92,0.28,2024-09-05,1,2.16
O24-009878,CUST00516,P0039,West,0.05,13.58,2.65,2024-11-03,1,14.29
O24-002392,CUST01372,P0045,West,0.3,1.92,0.28,2024-04-11,1,2.75
O24-003885,CUST00903,P0010,North,0.09,82.06,19.52,2024-12-16,1,90.18
O24-003351,CUST01423,P0031,North,0.08,1993.24,213.53,2024-04-22,8,270.82
O24-002685,CUST00075,P0018,East,0.07,400.05,50.56,2024-09-29,1,430.16
O24-001173,CUST00723,P0016,East,0.08,511.96,117.26,2024-06-13,8,69.56
O24-007482,CUST00839,P0046,North,0.11,8.06,1.4,2024-02-01,3,3.02
O24-002165,CUST00136,P0011,East,0.08,85.73,18.38,2024-06-28,1,93.18
O24-000177,CUST00753,P0023,North,0.12,726.69,99.16,2024-12-11,3,275.26
O24-004841,CUST00206,P0023,North,0.06,1468.37,167.53,2024-08-01,6,260.35
O24-003910,CUST01313,P0030,South,0.15,173.89,17.55,2024-10-24,2,102.29
O24-007087,CUST00138,P0016,West,0.33,83.76,11.19,2024-01-24,2,62.51
O24-002058,CUST01368,P0025,North,0.23,402.96,34.6,2024-12-14,1,523.32
O24-000374,CUST01091,P0015,North,0.12,273.24,73.98,2024-04-30,6,51.75
O24-005349,CUST00092,P0025,West,0.18,874.38,97.71,2024-10-12,2,533.16
O24-009740,CUST00588,P0048,West,0.1,2.06,0.3,2024-06-26,1,2.29
O24-004630,CUST00110,P0013,East,0.2,31.44,6.33,2024-05-18,2,19.65
O24-008563,CUST00102,P0043,West,0.05,150.37,29.37,2024-01-05,4,39.57
O24-002910,CUST00983,P0027,West,0.05,125.12,12.75,2024-06-05,1,131.71
O24-008301,CUST00131,P0012,East,0.03,38.84,11.41,2024-12-23,2,20.02
O24-002037,CUST00113,P0019,South,0.19,1298.27,118.11,2024-01-13,4,400.7
O24-000387,CUST00600,P0042,South,0.2,23.15,2.33,2024-01-23,1,28.94
O24-002579,CUST01191,P0032,East,0.08,1329.27,272.29,2024-06-10,3,481.62
O24-004931,CUST01350,P0027,South,0.12,111.49,12.52,2024-10-22,1,126.69
O24-005017,CUST01169,P0003,North,0.1,2470.81,570.98,2024-12-21,2,1372.67
O24-008881,CUST00257,P0039,West,0.07,38.06,7.62,2024-02-10,3,13.64
O24-001353,CUST01172,P0044,North,0.03,95.51,12.07,2024-10-11,6,16.41
O24-004696,CUST01495,P0011,South,0.16,374.18,70.2,2024-11-18,5,89.09047619
O24-004666,CUST00202,P0023,West,0.03,778.89,104.47,2024-04-17,3,267.66
O24-007175,CUST00181,P0001,East,0.06,1099.77,290.05,2024-11-05,1,1169.97
O24-009082,CUST00215, P0039 ,North,0,149.93,27.9,2024-12-29,11,13.63
O24-000779,CUST00083,P0036,East,0.09,19.49,4.41,2024-08-18,1,21.42
O24-006745,CUST00600,P0017,North,0.1,1000.26,116.5,2024-04-14,5,222.28
O24-004721,CUST01067,P0029,East,0.07,810.49,137.23,2024-05-08,3,290.5
O24-006002,CUST00988,P0002,North,0.11,455.38,92.37,2024-11-04,1,511.66
O24-004225,CUST00950,P0040,East,0.13,13.69,2.16,2024-09-25,1,15.74
O24-008504,CUST01250,P0013,North,0.04,36.23,8.86,2024-01-23,2,18.87
O24-007374,CUST00614,P0008,South,0.17,492.8,101.09,2024-12-07,1,593.73
O24-000156,CUST00512,P0007,West,0.11,708.26,178.4,2024-12-27,4,198.95
O24-000926,CUST00841,P0033,East,0.17,31.55,5.33,2024-08-09,3,12.67
O24-003101,CUST00921,P0043,East,0.2,60.94,10.46,2024-12-20,2,38.09
O24-001207,CUST01024,P0027,North,0.16,218.28,37.85,2024-03-19,2,129.93
O24-003587,CUST01321,P0021,East,0.06,2152.6,293.62,2024-08-02,10,229
O24-002324,CUST01300,P0016,North,0.03,260.89,70.1,2024-04-01,4,67.24
O24-003458,CUST00640,P0037,North,0.12,25.08,4.68,2024-01-12,2,14.25
O24-005500,CUST01412,P0001,East,0.07,3337.62,978.1,2024-11-26,3,1196.28
O24-007526,CUST00232,P0006,South,0.16,1308.62,276.57,2024-01-25,4,389.47
O24-004098,CUST00712,P0044,East,0.05,44.49,8.08,2024-06-30,3,15.61
O24-005601,CUST00605,P0026,West,0.16,1340.01,173.65,2024-05-09,3,531.75
O24-009868,CUST00832, P0002 ,West,0.08,1982.78,407.63,2024-03-12,4,538.8
O24-005596,CUST01483,P0003,North,0.1,3640.38,953.16,2024-01-21,3,1348.29
O24-003466,CUST01325,P0022,East,0.36,1330.12,139.33,2024-04-10,3,692.77
O24-001169,CUST01352,P0001,East,0.11,2159.94,508.85,2024-07-17,2,1213.45
O24-002280,CUST00598,P0035,West,0.05,30.78,6.31,2024-02-03,8,4.05
O24-000501,CUST01423,P0019  ,West,0.14,346.71,46.64,2024-10-25,1,403.15
O24-001941,CUST00261,P0040,North,0.24,11.99,1.67,2024-06-12,1,15.77
O24-005837,CUST01324,P0004,South,0.08,2384.36,531.01,2024-12-01,3,863.9
O24-006996,CUST00605,P0044,East,0.04,57.45,13.15,2024-05-04,4,14.96
O24-009858,CUST00003,P0020,West,0.01,1858.21,397.8,2024-12-04,7,268.14
O24-000994,CUST00511,P0039,East,0.06,26.62,4.71,2024-09-26,2,14.16
O24-004421,CUST00879,P0015,South,0.22,81.7,10.95,2024-07-07,2,52.37
O24-003039,CUST00897,P0013,West,0.01,78.29,22.07,2024-09-15,4,19.77
O24-007652,CUST00879,P0015,North,0.14,46.75,10.53,2024-12-24,1,54.36
O24-006819,CUST01387,P0040,East,0.05,43.78,9.35,2024-10-17,3,15.36
O24-004132,CUST00778,P0045,West,0.25,6.08,0.83,2024-10-27,3,2.7
O24-008346,CUST00732,P0010,East,0.1,341.42,77.21,2024-07-20,4,94.84
O24-004854,CUST00578,P0023,West,0.1,471.73,69.45,2024-12-07,2,262.07
